idSolicitud,idAgente,idUsuario,FechaCreacion,FechaResolucion,Categoria,SubCategoria,idModo,idModulo,ValorEncuesta
18303,105,537,"2020-02-01 01:13:52",NULL,"Soporte Externo","Candados o PDA",9,65,0
18305,64,553,"2020-02-01 01:48:54",NULL,"Soporte Externo",Capacitación,9,75,0
18306,105,523,"2020-02-01 01:49:11",NULL,"Soporte Externo",Actualización,9,64,0
18307,694,568,"2020-02-01 01:53:48",NULL,"Soporte Externo",Error,9,67,0
18309,64,553,"2020-02-01 04:53:01",NULL,"Soporte Externo",Configuración,9,64,0
18310,694,520,"2020-02-01 05:01:33",NULL,"Soporte Externo",Consulta,9,66,0
18311,64,607,"2020-02-01 05:14:20",NULL,"Tareas Internas","Revisión de Servicios",9,65,0
18312,694,553,"2020-02-01 05:14:42",NULL,"Soporte Externo",Consulta,9,64,0
18313,64,563,"2020-02-01 05:18:39",NULL,"Soporte Externo",Consulta,9,69,0
18314,105,543,"2020-02-01 05:22:55",NULL,"Soporte Externo",Configuración,9,66,0
18315,64,608,"2020-02-01 05:32:28",NULL,"Tareas Internas","Revisión de Servicios",9,65,0
18316,694,574,"2020-02-01 06:10:16",NULL,"Soporte Externo",Consulta,9,74,0
18317,64,564,"2020-02-01 06:30:27",NULL,"Soporte Externo",Consulta,9,64,0
18319,105,609,"2020-02-04 22:15:42",NULL,"Soporte Externo",Capacitación,9,65,0
18320,105,558,"2020-02-04 22:27:37",NULL,"Soporte Externo",Error,9,74,0
18321,694,537,"2020-02-04 22:32:48",NULL,"Soporte Externo",Configuración,9,70,0
18322,694,554,"2020-02-04 22:41:58",NULL,"Tareas Internas","Soporte Técnico interno",9,65,0
18323,105,558,"2020-02-04 22:54:05",NULL,"Soporte Externo",Error,10,74,0
18324,105,559,"2020-02-04 23:22:51",NULL,"Soporte Externo",Configuración,10,64,0
18325,694,527,"2020-02-04 23:43:32",NULL,"Soporte Externo",Consulta,9,69,0
18327,64,530,"2020-02-05 00:25:42",NULL,"Soporte Externo",Configuración,9,67,0
18328,64,610,"2020-02-05 00:30:49",NULL,"Tareas Internas","Revisión de Servicios",11,65,0
18329,694,611,"2020-02-05 00:31:30",NULL,"Soporte Externo",Configuración,9,67,0
18330,64,612,"2020-02-05 00:40:37",NULL,"Soporte Externo",Consulta,8,64,0
18331,64,566,"2020-02-05 00:44:50",NULL,"Soporte Externo",Consulta,9,67,0
18332,694,574,"2020-02-05 01:14:36",NULL,"Soporte Externo",Consulta,9,74,0
18333,64,533,"2020-02-05 02:03:51",NULL,"Soporte Externo",Configuración,9,63,0
18337,105,591,"2020-02-05 05:13:56",NULL,"Soporte Externo",Capacitación,9,71,0
18338,105,551,"2020-02-05 05:22:04",NULL,"Soporte Externo",Capacitación,9,67,0
18339,105,530,"2020-02-05 05:37:06",NULL,"Soporte Externo",Capacitación,9,64,0
18340,64,613,"2020-02-05 05:38:06",NULL,"Soporte Externo",Consulta,9,74,0
18341,694,614,"2020-02-05 05:39:58",NULL,"Soporte Externo",Consulta,9,64,0
18342,64,563,"2020-02-05 05:47:49",NULL,"Soporte Externo",Configuración,9,65,0
18343,64,510,"2020-02-05 05:59:24",NULL,"Soporte Externo",Consulta,9,65,0
18344,694,545,"2020-02-05 06:17:09",NULL,"Soporte Externo",Error,9,64,0
18345,105,543,"2020-02-05 22:17:02",NULL,"Soporte Externo",Capacitación,9,64,0
18346,694,530,"2020-02-05 22:17:48",NULL,"Soporte Externo",Consulta,9,64,0
18347,105,535,"2020-02-05 22:28:05",NULL,"Soporte Externo","Base de datos (firebird)",9,65,0
18348,694,530,"2020-02-05 22:31:20",NULL,"Soporte Externo",Consulta,9,73,0
18349,64,615,"2020-02-05 22:47:25",NULL,"Soporte Externo",Consulta,9,64,0
18350,105,558,"2020-02-05 23:09:11",NULL,"Soporte Externo",Configuración,9,70,0
18352,105,558,"2020-02-05 23:40:46",NULL,"Soporte Externo",Capacitación,9,70,0
18354,105,544,"2020-02-06 00:04:17",NULL,"Soporte Externo",Capacitación,9,64,0
18357,694,618,"2020-02-06 00:54:57",NULL,"Soporte Externo",Consulta,9,66,0
18360,17,619,"2020-02-06 04:40:53",NULL,"Soporte Externo",Error,10,67,0
18361,694,540,"2020-02-06 04:41:07",NULL,"Soporte Externo",Consulta,9,64,0
18363,105,596,"2020-02-06 04:53:23",NULL,"Soporte Externo",Error,9,64,0
18364,105,620,"2020-02-06 05:05:15",NULL,"Soporte Externo",Error,9,78,0
18365,694,614,"2020-02-06 05:42:16",NULL,"Soporte Externo",Error,9,64,0
18366,105,517,"2020-02-06 05:47:29",NULL,"Soporte Externo",Capacitación,9,64,0
18367,105,582,"2020-02-06 06:06:40",NULL,"Soporte Externo",Configuración,9,66,0
18368,64,521,"2020-02-06 06:30:00",NULL,"Soporte Externo",Consulta,9,69,0
18369,105,552,"2020-02-06 06:47:42",NULL,"Soporte Externo",Capacitación,9,72,0
18370,105,521,"2020-02-06 22:46:50",NULL,"Soporte Externo",Capacitación,10,64,0
18372,105,563,"2020-02-07 00:07:43",NULL,"Soporte Externo",Configuración,9,67,0
18373,105,538,"2020-02-07 00:26:08",NULL,"Soporte Externo",Error,9,64,0
18374,105,567,"2020-02-07 00:30:34",NULL,"Soporte Externo",Capacitación,9,67,0
18375,105,590,"2020-02-07 00:50:38",NULL,"Soporte Externo",Error,9,64,0
18376,105,621,"2020-02-07 01:12:05",NULL,"Soporte Externo",Error,9,67,0
18377,105,530,"2020-02-07 01:15:51",NULL,"Soporte Externo",Capacitación,9,64,0
18378,105,538,"2020-02-07 01:20:48",NULL,"Soporte Externo",Configuración,9,64,0
18379,105,574,"2020-02-07 01:29:08",NULL,"Soporte Externo",Configuración,9,74,0
18380,105,544,"2020-02-07 01:33:50",NULL,"Soporte Externo",Error,9,64,0
18381,105,559,"2020-02-07 01:56:30",NULL,"Soporte Externo",Error,9,71,0
18382,105,622,"2020-02-07 02:04:19",NULL,"Soporte Externo","Base de datos (firebird)",9,65,0
18383,105,623,"2020-02-07 05:03:45",NULL,"Soporte Externo",Capacitación,9,77,0
18384,105,537,"2020-02-07 05:18:04",NULL,"Soporte Externo","Candados o PDA",9,65,0
18385,105,553,"2020-02-07 05:46:11",NULL,"Soporte Externo",Capacitación,9,66,0
18386,105,592,"2020-02-07 05:48:28",NULL,"Soporte Externo",Configuración,9,64,0
18387,105,559,"2020-02-07 05:59:27",NULL,"Soporte Externo",Configuración,9,64,0
18388,105,529,"2020-02-07 06:03:38",NULL,"Soporte Externo",Error,9,64,0
18389,105,556,"2020-02-07 06:21:20",NULL,"Soporte Externo",Error,9,64,0
18390,64,624,"2020-02-07 07:03:22",NULL,"Soporte Externo",Consulta,9,64,0
18391,64,576,"2020-02-07 07:09:00",NULL,"Soporte Externo",Consulta,9,67,0
18392,64,564,"2020-02-07 07:13:08",NULL,"Soporte Externo",Consulta,9,67,0
18393,64,599,"2020-02-07 07:16:25",NULL,"Soporte Externo",Configuración,9,64,0
18394,64,521,"2020-02-07 07:18:59",NULL,"Soporte Externo",Configuración,9,64,0
18395,64,530,"2020-02-07 07:20:47",NULL,"Soporte Externo",Configuración,9,64,0
18396,64,542,"2020-02-07 07:22:44",NULL,"Soporte Externo",Configuración,9,64,0
18397,64,559,"2020-02-07 07:25:03",NULL,"Soporte Externo",Configuración,9,64,0
18398,64,625,"2020-02-07 07:26:44",NULL,"Soporte Externo",Configuración,9,64,0
18406,64,626,"2020-02-08 00:15:06",NULL,"Soporte Externo",Configuración,9,67,0
18410,64,535,"2020-02-08 02:01:56",NULL,"Soporte Externo",Consulta,9,65,0
18414,105,553,"2020-02-08 04:06:38",NULL,"Soporte Externo",Capacitación,9,64,0
18415,105,538,"2020-02-08 04:09:30",NULL,"Soporte Externo",Capacitación,9,65,0
18416,105,627,"2020-02-08 04:21:27",NULL,"Soporte Externo",Error,9,64,0
18420,694,530,"2020-02-10 22:09:06",NULL,"Soporte Externo",Actualización,9,65,0
18421,105,535,"2020-02-10 22:15:54",NULL,"Soporte Externo",Capacitación,9,73,0
18422,105,527,"2020-02-10 22:20:04",NULL,"Soporte Externo",Error,9,64,0
18423,105,628,"2020-02-10 23:15:12",NULL,"Soporte Externo",Error,9,64,0
18424,64,552,"2020-02-10 23:18:55",NULL,"Soporte Externo",Consulta,9,66,0
18425,694,574,"2020-02-10 23:22:55",NULL,"Soporte Externo",Consulta,9,66,0
18426,105,604,"2020-02-10 23:26:40",NULL,"Soporte Externo",Actualización,9,65,0
18427,694,554,"2020-02-10 23:30:30",NULL,"Tareas Internas","Apoyo a Consultores",11,65,0
18428,694,554,"2020-02-10 23:33:36",NULL,"Tareas Internas","Apoyo a Consultores",9,65,0
18432,15907,539,"2020-02-10 23:59:55",NULL,"Soporte Externo",Consulta,9,69,0
18433,105,629,"2020-02-11 00:07:43",NULL,"Soporte Externo",Capacitación,9,64,0
18434,694,590,"2020-02-11 00:11:35",NULL,"Soporte Externo",Consulta,9,64,0
18435,15907,630,"2020-02-11 00:51:34",NULL,Capacitación,E-learning,9,64,0
18436,64,521,"2020-02-11 00:55:59",NULL,"Soporte Externo",Configuración,9,64,0
18437,105,537,"2020-02-11 01:14:13",NULL,"Soporte Externo",Capacitación,9,66,0
18440,694,564,"2020-02-11 01:57:20",NULL,"Soporte Externo",Actualización,9,65,0
18442,694,546,"2020-02-11 02:05:37",NULL,"Soporte Externo",Error,10,71,0
18443,694,564,"2020-02-11 02:13:27",NULL,"Soporte Externo",Consulta,9,64,0
18446,105,576,"2020-02-11 04:19:14",NULL,"Soporte Externo",Capacitación,9,64,0
18447,694,614,"2020-02-11 04:24:32",NULL,"Soporte Externo",Consulta,9,71,0
18449,105,522,"2020-02-11 05:01:11",NULL,"Soporte Externo",Capacitación,9,72,0
18450,694,527,"2020-02-11 05:02:09",NULL,"Soporte Externo",Reportes,10,72,0
18452,105,521,"2020-02-11 05:20:41",NULL,"Soporte Externo",Capacitación,10,64,0
18453,694,543,"2020-02-11 05:24:23",NULL,"Soporte Externo",Error,9,76,0
18454,105,520,"2020-02-11 05:30:35",NULL,"Soporte Externo",Capacitación,9,64,0
18455,105,568,"2020-02-11 05:38:51",NULL,"Soporte Externo",Configuración,9,63,0
18456,694,552,"2020-02-11 05:38:56",NULL,"Soporte Externo",Consulta,8,64,0
18457,105,631,"2020-02-11 06:02:55",NULL,"Soporte Externo",Actualización,9,66,0
18458,105,564,"2020-02-11 06:26:56",NULL,"Soporte Externo",Error,9,65,0
18459,694,544,"2020-02-11 06:30:39",NULL,"Soporte Externo",Consulta,9,64,0
18460,64,525,"2020-02-11 06:36:45",NULL,"Soporte Externo",Configuración,9,66,0
18461,694,513,"2020-02-11 06:38:04",NULL,"Soporte Externo",Consulta,9,64,0
18462,64,532,"2020-02-11 06:43:20",NULL,"Soporte Externo","Base de datos (firebird)",9,65,0
18463,694,632,"2020-02-11 06:57:57",NULL,"Soporte Externo",Actualización,9,65,0
18466,694,535,"2020-02-11 23:47:21",NULL,"Soporte Externo",Consulta,9,69,0
18468,105,522,"2020-02-12 00:03:51",NULL,"Soporte Externo",Capacitación,9,71,0
18469,694,527,"2020-02-12 00:09:43",NULL,"Soporte Externo",Consulta,9,69,0
18470,694,609,"2020-02-12 00:38:22",NULL,"Soporte Externo",Consulta,9,73,0
18471,105,513,"2020-02-12 00:53:19",NULL,"Soporte Externo",Error,9,64,0
18472,694,633,"2020-02-12 01:00:05",NULL,"Soporte Externo",Consulta,9,66,0
18473,105,558,"2020-02-12 01:11:12",NULL,"Soporte Externo","Candados o PDA",9,65,0
18474,105,530,"2020-02-12 01:37:26",NULL,"Soporte Externo",Capacitación,10,69,0
18475,105,509,"2020-02-12 02:02:09",NULL,"Soporte Externo",Capacitación,9,71,0
18478,105,569,"2020-02-12 04:10:47",NULL,"Soporte Externo",Capacitación,9,74,0
18479,637,533,"2020-02-12 04:54:16",NULL,"Soporte Externo",Consulta,9,63,0
18481,694,560,"2020-02-12 05:42:32",NULL,"Soporte Externo",Consulta,9,71,0
18483,105,634,"2020-02-12 06:30:35",NULL,"Soporte Externo",Configuración,9,64,0
18484,64,635,"2020-02-12 06:44:08",NULL,"Tareas Internas","Soporte Técnico interno",9,65,0
18485,64,636,"2020-02-12 06:52:58",NULL,"Soporte Externo",Configuración,9,76,0
18486,64,566,"2020-02-12 06:58:24",NULL,"Soporte Externo",Consulta,9,66,0
18487,64,552,"2020-02-12 07:01:10",NULL,"Soporte Externo",Consulta,9,71,0
18489,694,529,"2020-02-12 21:48:01",NULL,"Soporte Externo",Consulta,8,64,0
18490,105,637,"2020-02-12 22:16:07",NULL,"Soporte Externo",Error,9,74,0
18493,105,566,"2020-02-12 23:00:54",NULL,"Soporte Externo",Capacitación,9,67,0
18494,105,558,"2020-02-12 23:05:58",NULL,"Soporte Externo",Error,9,70,0
18495,694,611,"2020-02-12 23:10:14",NULL,"Soporte Externo",Consulta,9,67,0
18496,694,509,"2020-02-12 23:25:55",NULL,"Soporte Externo",Consulta,8,66,0
18499,105,521,"2020-02-13 01:09:04",NULL,"Soporte Externo",Capacitación,9,64,0
18501,105,569,"2020-02-13 01:41:40",NULL,"Soporte Externo",Configuración,9,64,0
18503,694,540,"2020-02-13 02:00:38",NULL,"Soporte Externo",Consulta,9,66,0
18504,105,538,"2020-02-13 02:03:33",NULL,"Soporte Externo",Capacitación,9,66,0
18506,105,538,"2020-02-13 04:17:26",NULL,"Soporte Externo",Capacitación,9,65,0
18507,694,613,"2020-02-13 04:30:29",NULL,"Soporte Externo",Consulta,9,69,0
18509,694,521,"2020-02-13 04:59:29",NULL,"Soporte Externo",Consulta,9,64,0
18510,105,627,"2020-02-13 06:22:46",NULL,"Soporte Externo",General,9,65,0
18512,105,638,"2020-02-13 06:47:39",NULL,"Soporte Externo",Capacitación,9,65,0
18514,105,557,"2020-02-13 23:09:07",NULL,"Soporte Externo",Configuración,9,64,0
18515,105,517,"2020-02-13 23:46:19",NULL,"Soporte Externo",Error,9,66,0
18516,105,559,"2020-02-13 23:53:20",NULL,"Soporte Externo",Capacitación,9,66,0
18519,105,520,"2020-02-14 00:46:18",NULL,"Soporte Externo",Capacitación,9,64,0
18521,105,625,"2020-02-14 01:36:35",NULL,"Soporte Externo",Capacitación,9,64,0
18523,105,628,"2020-02-14 01:58:43",NULL,"Soporte Externo",Capacitación,9,73,0
18525,694,560,"2020-02-14 04:00:01",NULL,"Soporte Externo",Error,9,64,0
18526,105,639,"2020-02-14 04:18:52",NULL,"Soporte Externo",Capacitación,9,65,0
18527,105,571,"2020-02-14 04:47:33",NULL,"Soporte Externo",Capacitación,9,72,0
18528,64,590,"2020-02-14 05:40:15",NULL,"Soporte Externo",Consulta,9,66,0
18529,64,524,"2020-02-14 05:45:09",NULL,"Tareas Internas","Soporte Técnico interno",9,65,0
18530,105,557,"2020-02-14 05:51:43",NULL,"Soporte Externo","Candados o PDA",9,65,0
18531,64,537,"2020-02-14 05:57:13",NULL,"Soporte Externo",Consulta,9,69,0
18533,64,560,"2020-02-14 06:01:27",NULL,"Soporte Externo",Consulta,9,78,0
18536,64,640,"2020-02-14 06:09:54",NULL,"Tareas Internas","Revisión de Servicios",11,65,0
18539,105,537,"2020-02-14 06:17:11",NULL,"Soporte Externo",Capacitación,9,66,0
18540,105,616,"2020-02-14 06:38:47",NULL,"Soporte Externo",Error,10,63,0
18542,694,520,"2020-02-14 22:34:16",NULL,"Soporte Externo",Consulta,9,64,0
18543,105,521,"2020-02-14 23:11:40",NULL,"Soporte Externo",Error,10,71,0
18544,694,523,"2020-02-14 23:15:45",NULL,"Soporte Externo",Consulta,9,64,0
18545,105,521,"2020-02-14 23:27:15",NULL,"Soporte Externo",Configuración,9,64,0
18546,694,525,"2020-02-14 23:46:51",NULL,"Soporte Externo",Consulta,9,64,0
18547,105,641,"2020-02-15 00:05:50",NULL,"Soporte Externo",Capacitación,9,66,0
18548,694,557,"2020-02-15 00:08:56",NULL,"Soporte Externo","Candados o PDA",9,65,0
18549,694,554,"2020-02-15 00:31:01",NULL,Capacitación,"Curso CEM",11,65,0
18550,64,642,"2020-02-15 00:33:17",NULL,"Soporte Externo",Configuración,9,66,0
18551,64,513,"2020-02-15 00:42:41",NULL,"Soporte Externo",Configuración,9,67,0
18555,105,522,"2020-02-15 01:47:57",NULL,"Soporte Externo","Candados o PDA",9,65,0
18556,694,521,"2020-02-15 01:53:25",NULL,"Soporte Externo",Configuración,9,67,0
18560,105,542,"2020-02-15 04:19:24",NULL,"Soporte Externo",Configuración,9,64,0
18565,105,521,"2020-02-15 06:10:23",NULL,"Soporte Externo",Capacitación,9,64,0
18566,694,643,"2020-02-17 23:14:21",NULL,"Soporte Externo",Consulta,9,74,0
18567,694,543,"2020-02-17 23:37:30",NULL,"Soporte Externo",Consulta,9,64,0
18568,64,553,"2020-02-17 23:53:30",NULL,"Soporte Externo",Consulta,9,66,0
18569,64,556,"2020-02-17 23:58:14",NULL,"Soporte Externo",Configuración,9,66,0
18570,64,537,"2020-02-18 00:12:06",NULL,"Soporte Externo",Consulta,9,69,0
18571,694,535,"2020-02-18 00:40:14",NULL,"Soporte Externo",Consulta,9,67,0
18572,694,643,"2020-02-18 00:43:00",NULL,"Soporte Externo",Consulta,10,74,0
18573,694,527,"2020-02-18 01:15:46",NULL,"Soporte Externo",Consulta,9,71,0
18575,694,538,"2020-02-18 01:43:40",NULL,"Soporte Externo",Consulta,9,64,0
18578,105,513,"2020-02-18 04:13:24",NULL,"Soporte Externo","Base de datos (firebird)",9,65,0
18581,694,644,"2020-02-18 04:47:23",NULL,"Soporte Externo",Consulta,9,64,0
18583,105,609,"2020-02-18 22:09:26",NULL,"Soporte Externo",Error,9,66,0
18584,105,628,"2020-02-18 22:28:35",NULL,"Soporte Externo",Capacitación,9,64,0
18587,105,530,"2020-02-18 23:26:24",NULL,"Soporte Externo",Configuración,9,64,0
18588,64,539,"2020-02-18 23:40:52",NULL,"Soporte Externo",Configuración,9,64,0
18590,105,628,"2020-02-19 00:01:12",NULL,"Soporte Externo",Configuración,9,66,0
18591,64,576,"2020-02-19 00:29:23",NULL,"Soporte Externo",Configuración,9,65,0
18592,105,576,"2020-02-19 00:31:49",NULL,"Soporte Externo",Capacitación,9,71,0
18593,64,612,"2020-02-19 00:32:24",NULL,"Soporte Externo",Configuración,9,65,0
18594,64,551,"2020-02-19 00:37:47",NULL,"Soporte Externo",Configuración,9,71,0
18595,105,645,"2020-02-19 00:38:43",NULL,"Soporte Externo",Configuración,9,66,0
18596,64,513,"2020-02-19 00:39:58",NULL,"Soporte Externo",Configuración,9,64,0
18597,64,623,"2020-02-19 00:42:16",NULL,"Soporte Externo",Configuración,9,65,0
18598,64,566,"2020-02-19 00:52:14",NULL,"Soporte Externo",Configuración,9,71,0
18599,105,558,"2020-02-19 00:53:45",NULL,"Soporte Externo",Configuración,9,74,0
18600,64,566,"2020-02-19 00:55:52",NULL,"Soporte Externo",Configuración,9,66,0
18601,105,543,"2020-02-19 01:00:16",NULL,"Soporte Externo",Capacitación,9,67,0
18602,64,566,"2020-02-19 01:00:42",NULL,"Soporte Externo",Configuración,9,65,0
18603,64,635,"2020-02-19 01:07:07",NULL,Proyectos,"Ejecución y monitoreo",9,65,0
18604,105,529,"2020-02-19 01:43:17",NULL,"Soporte Externo",Configuración,9,77,0
18606,694,544,"2020-02-19 05:17:18",NULL,"Soporte Externo",Consulta,10,64,0
18607,105,614,"2020-02-19 05:24:47",NULL,"Soporte Externo",Capacitación,9,66,0
18608,105,522,"2020-02-19 05:42:46",NULL,"Soporte Externo",Configuración,9,65,0
18610,694,551,"2020-02-19 06:05:51",NULL,"Soporte Externo",Consulta,10,76,0
18611,694,544,"2020-02-19 06:12:11",NULL,"Soporte Externo",Consulta,10,64,0
18612,105,552,"2020-02-19 06:48:57",NULL,"Soporte Externo",Capacitación,9,72,0
18613,105,525,"2020-02-19 22:52:21",NULL,"Soporte Externo",Consulta,9,65,0
18615,105,646,"2020-02-19 23:48:21",NULL,"Soporte Externo",Capacitación,9,77,0
18617,694,611,"2020-02-19 23:56:14",NULL,"Soporte Externo",Actualización,9,65,0
18618,105,513,"2020-02-20 00:00:34",NULL,"Soporte Externo",Capacitación,9,64,0
18619,105,552,"2020-02-20 00:10:48",NULL,"Soporte Externo",Capacitación,9,64,0
18620,694,537,"2020-02-20 00:14:39",NULL,"Soporte Externo",Consulta,9,69,0
18622,105,557,"2020-02-20 00:40:38",NULL,"Soporte Externo","Candados o PDA",9,65,0
18626,105,521,"2020-02-20 01:00:55",NULL,"Soporte Externo",Configuración,9,65,0
18628,64,535,"2020-02-20 01:21:02",NULL,"Soporte Externo",Configuración,10,64,0
18629,694,540,"2020-02-20 01:22:29",NULL,"Soporte Externo",Consulta,9,76,0
18631,105,564,"2020-02-20 06:00:11",NULL,"Soporte Externo","Base de datos (firebird)",9,69,0
18632,105,647,"2020-02-20 06:35:47",NULL,"Soporte Externo",Actualización,9,64,0
18634,694,530,"2020-02-20 21:52:35",NULL,"Soporte Externo",Actualización,9,65,0
18635,694,530,"2020-02-20 22:04:25",NULL,"Soporte Externo",Consulta,9,64,0
18636,105,560,"2020-02-20 22:41:34",NULL,"Soporte Externo",Consulta,8,66,0
18637,694,527,"2020-02-20 23:03:26",NULL,"Soporte Externo",Configuración,9,67,0
18638,694,538,"2020-02-20 23:07:39",NULL,"Soporte Externo",Reportes,9,72,0
18640,105,613,"2020-02-20 23:23:13",NULL,"Soporte Externo",Configuración,9,64,0
18641,105,569,"2020-02-20 23:50:38",NULL,"Soporte Externo",Error,9,67,0
18642,694,648,"2020-02-20 23:51:23",NULL,"Soporte Externo",Actualización,9,65,0
18643,694,559,"2020-02-20 23:53:02",NULL,"Soporte Externo",Consulta,10,64,0
18644,105,563,"2020-02-21 00:01:28",NULL,"Soporte Externo",Capacitación,9,71,0
18645,105,523,"2020-02-21 00:25:13",NULL,"Soporte Externo",Configuración,9,64,0
18646,105,537,"2020-02-21 00:43:24",NULL,"Soporte Externo",Capacitación,9,64,0
18647,105,649,"2020-02-21 01:15:17",NULL,"Soporte Externo",Error,9,65,0
18648,694,556,"2020-02-21 01:50:19",NULL,"Soporte Externo",Configuración,9,79,0
18649,105,553,"2020-02-21 04:41:42",NULL,"Soporte Externo",Capacitación,9,64,0
18650,105,538,"2020-02-21 04:44:45",NULL,"Soporte Externo",Capacitación,9,64,0
18652,105,544,"2020-02-21 05:08:11",NULL,"Soporte Externo",Configuración,10,64,0
18656,105,542,"2020-02-21 06:28:30",NULL,"Soporte Externo",Capacitación,9,71,0
18657,105,529,"2020-02-21 07:01:15",NULL,"Soporte Externo",Configuración,9,64,0
18659,694,509,"2020-02-21 22:06:20",NULL,"Soporte Externo",Consulta,8,67,0
18661,105,553,"2020-02-21 22:23:08",NULL,"Soporte Externo",Configuración,9,71,0
18665,105,537,"2020-02-22 01:13:58",NULL,"Soporte Externo",Configuración,9,66,0
18667,105,566,"2020-02-22 01:39:55",NULL,"Soporte Externo",Configuración,9,78,0
18668,105,540,"2020-02-22 01:54:38",NULL,"Soporte Externo",Actualización,9,65,0
18669,694,553,"2020-02-22 02:01:45",NULL,"Soporte Externo",Consulta,10,80,0
18670,105,617,"2020-02-22 04:41:27",NULL,"Soporte Externo",Capacitación,9,64,0
18672,105,530,"2020-02-22 05:42:26",NULL,"Soporte Externo",Capacitación,9,67,0
18673,105,522,"2020-02-22 05:47:55",NULL,"Soporte Externo",Configuración,9,79,0
18676,694,520,"2020-02-24 22:17:28",NULL,"Soporte Externo",Consulta,9,65,0
18677,105,521,"2020-02-24 22:51:01",NULL,"Soporte Externo",Capacitación,9,64,0
18678,64,651,"2020-02-24 23:01:44",NULL,"Soporte Externo",Configuración,10,64,0
18680,694,650,"2020-02-24 23:31:32",NULL,"Soporte Externo",Consulta,9,67,0
18681,105,558,"2020-02-25 00:20:13",NULL,"Soporte Externo",Capacitación,9,66,0
18682,105,522,"2020-02-25 00:40:17",NULL,"Soporte Externo",Configuración,9,64,0
18683,694,582,"2020-02-25 00:40:27",NULL,"Soporte Externo",Consulta,9,71,0
18693,105,530,"2020-02-25 04:56:11",NULL,"Soporte Externo",Capacitación,9,64,0
18696,105,563,"2020-02-25 06:01:44",NULL,"Soporte Externo",Capacitación,9,65,0
18700,694,652,"2020-02-25 23:06:53",NULL,"Soporte Externo",Actualización,9,65,0
18702,105,543,"2020-02-25 23:28:43",NULL,"Soporte Externo",Consulta,9,63,0
18704,694,653,"2020-02-26 00:01:03",NULL,"Soporte Externo",Consulta,9,76,0
18707,105,537,"2020-02-26 00:36:13",NULL,"Soporte Externo","Candados o PDA",9,65,0
18709,694,529,"2020-02-26 01:34:17",NULL,"Soporte Externo",Consulta,9,71,0
18712,105,544,"2020-02-26 04:35:30",NULL,"Soporte Externo",Error,10,64,60
18713,105,527,"2020-02-26 05:07:57",NULL,"Soporte Externo",Error,9,64,0
18715,105,521,"2020-02-26 05:37:45",NULL,"Soporte Externo",Capacitación,9,64,0
18716,64,523,"2020-02-26 05:50:34",NULL,"Soporte Externo",Configuración,9,65,0
18717,105,654,"2020-02-26 05:54:32",NULL,"Soporte Externo",Capacitación,9,67,0
18718,105,584,"2020-02-26 05:56:36",NULL,"Soporte Externo",Capacitación,9,77,0
